sample_id;timestamp;ipc_sensed;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
115;4294973.1200000001;29.746350570903964;1300;3.2650000000000001;0.153;1.403;0.13900000000000001;48823297;514728
116;4294973.1710000001;35.759230402889457;1300;3.3359999999999999;0.153;1.403;0.13900000000000001;56909178;518640
117;4294973.2209999999;35.726330674042096;1300;3.3740000000000001;0.153;1.403;0.14599999999999996;55978814;514630
118;4294973.2709999997;35.898944212611916;1300;3.4317500000000001;0.153;1.403;0.14100000000000001;57190367;505522
119;4294973.3210000005;36.005597802956139;1300;3.4510000000000001;0.153;1.4055;0.13;56639910;474176
120;4294973.3720000004;35.571448220051785;1300;3.528;0.153;1.423;0.14600000000000002;56626015;515408
121;4294973.4220000003;33.375705423372743;1300;3.528;0.153;1.423;0.14599999999999999;53852367;523911
122;4294973.4720000001;26.666571351524194;1300;3.528;0.153;1.423;0.15300000000000002;48118816;522265
123;4294973.5219999999;36.468856616572772;1300;3.5720000000000001;0.153;1.423;0.129;52855682;505256
124;4294973.5729999999;30.89059563137867;1300;3.605;0.153;1.423;0.13900000000000001;49962732;513841
125;4294973.6229999997;25.564808525394326;1300;3.605;0.153;1.423;0.14000000000000001;43028124;504657
126;4294973.6730000004;23.15507145858049;1300;3.6047500000000001;0.153;1.423;0.14600000000000002;39374229;507244
127;4294973.7230000002;19.734624272351386;1300;3.6044999999999998;0.153;1.423;0.19800000000000001;47072331;519559
128;4294973.7740000002;33.298452332726157;1300;3.6030000000000002;0.153;1.4338571428571429;0.095000000000000001;34363697;532147
129;4294973.824;32.481969701367376;1300;3.6030000000000002;0.153;1.4348749999999999;0.14400000000000002;52905627;540724
130;4294973.8739999998;23.987000598765306;1300;3.6030000000000002;0.153;1.4348749999999999;0.14500000000000002;40951538;517835
131;4294973.9239999996;23.163538550832225;1300;3.6032857142857142;0.153;1.423;0.14600000000000002;39863100;507489
132;4294973.9749999996;22.434558311242522;1300;3.6034999999999999;0.153;1.4325000000000001;0.156;42639905;1026723
133;4294974.0250000004;31.560307571925208;1300;3.6030000000000002;0.153;1.4419999999999999;0.14499999999999999;50748602;488071
134;4294974.0750000002;31.421371967135244;1300;3.6415000000000002;0.153;1.4419999999999999;0.14400000000000002;49436230;485344
135;4294974.125;35.327791245970005;1300;3.6607500000000002;0.153;1.4419999999999999;0.14000000000000001;53799028;504356
136;4294974.176;35.166842528521912;1300;3.6800000000000002;0.153;1.4419999999999999;0.14699999999999999;55369368;495065
137;4294974.2259999998;35.606549863754353;1300;3.6800000000000002;0.153;1.4419999999999999;0.13400000000000001;55677026;516977
138;4294974.2759999996;31.334056750814899;1300;3.6800000000000002;0.153;1.4419999999999999;0.14100000000000001;50592642;515381
139;4294974.3269999996;23.125483016349246;1300;3.6360000000000001;0.153;1.4419999999999999;0.13700000000000001;38750103;490744
140;4294974.3770000003;23.770158242796409;1300;3.6030000000000002;0.153;1.4419999999999999;0.14199999999999999;39860610;512647
141;4294974.4270000001;24.6802470257383;1300;3.6030000000000002;0.153;1.4419999999999999;0.22800000000000004;63442691;485337
142;4294974.477;33.917697803415891;1300;3.6030000000000002;0.153;1.4419999999999999;0.050999999999999997;24085933;514974
143;4294974.5279999999;33.046878516009869;1300;3.651125;0.153;1.4419999999999999;0.14000000000000001;51367071;527878
144;4294974.5779999997;29.626530081759167;1300;3.6030000000000002;0.153;1.4419999999999999;0.13999999999999999;47886722;508684
