sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
173;8.7550000000000008;1300;0.42742857142857144;0.153;1.115;0.0040000000000000001;440318;241
174;8.8049999999999997;1300;0.42199999999999999;0.153;1.115;0.0030000000000000001;412311;144
175;8.8559999999999999;1300;0.43828571428571428;0.153;1.115;0.0080000000000000002;464885;302
176;8.9060000000000006;1300;0.46000000000000002;0.153;1.115;0.0050000000000000001;420552;165
177;8.9559999999999995;1300;0.43828571428571428;0.153;1.115;0.002;451935;154
178;9.0069999999999997;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;425677;191
179;9.0570000000000004;1300;0.38400000000000001;0.153;1.115;0.0070000000000000001;438005;131
180;9.1069999999999993;1300;0.38400000000000001;0.153;1.115;0.002;415637;152
181;9.1579999999999995;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;559922;4859
182;9.2080000000000002;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;395031;551
183;9.2579999999999991;1300;0.38400000000000001;0.153;1.115;0;474242;873
184;9.3079999999999998;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;389127;190
185;9.359;1300;0.38400000000000001;0.153;1.115;0.01;515834;616
186;9.4090000000000007;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;375905;179
187;9.4589999999999996;1300;0.38400000000000001;0.153;1.115;0.002;495475;297
188;9.5099999999999998;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;372580;142
189;9.5600000000000005;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;471567;150
190;9.6099999999999994;1300;0.38400000000000001;0.153;1.115;0.001;389945;348
191;9.6609999999999996;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;445168;215
192;9.7110000000000003;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;444956;405
193;9.7609999999999992;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;412160;116
194;9.8109999999999999;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;456957;222
195;9.8620000000000001;1300;0.38400000000000001;0.153;1.115;0.0070000000000000001;410902;282
196;9.9120000000000008;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;450054;200
197;9.9619999999999997;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;401068;266
198;10.013;1300;0.43149999999999999;0.153;1.115;0.0040000000000000001;438693;138
199;10.065;1300;0.4985;0.153;1.11975;0.055000000000000007;11021884;94420
